season,game_id,date,week,team_id,school,conference,opponent_id,opponent,home_away,neutral_site,conference_game,completed,status,points_for,points_against,won,attendance,venue
2025,401754375,2025-08-30 00:00:00+00:00,1,59,Georgia Tech,ACC,38,Colorado,away,False,False,True,STATUS_FINAL,27.0,20.0,True,52868,Folsom Field
2025,401754622,2025-09-06 19:30:00+00:00,2,59,Georgia Tech,ACC,2241,Gardner-Webb,home,False,False,True,STATUS_FINAL,59.0,12.0,True,37775,Bobby Dodd Stadium
2025,401754623,2025-09-13 16:00:00+00:00,3,59,Georgia Tech,ACC,228,Clemson,home,False,False,True,STATUS_FINAL,24.0,21.0,True,48059,Bobby Dodd Stadium
2025,401754542,2025-09-20 21:05:00+00:00,4,59,Georgia Tech,ACC,218,Temple,home,False,False,True,STATUS_FINAL,45.0,24.0,True,45123,Bobby Dodd Stadium
2025,401754546,2025-09-27 16:00:00+00:00,5,59,Georgia Tech,ACC,154,Wake Forest,away,False,False,True,STATUS_FINAL,30.0,29.0,True,30264,Allegacy Federal Credit Union Stadium
2025,401754560,2025-10-11 19:30:00+00:00,7,59,Georgia Tech,ACC,259,Virginia Tech,home,False,False,True,STATUS_FINAL,35.0,20.0,True,50878,Bobby Dodd Stadium
2025,401754566,2025-10-18 16:00:00+00:00,8,59,Georgia Tech,ACC,150,Duke,away,False,False,True,STATUS_FINAL,27.0,18.0,True,27846,Wallace Wade Stadium
2025,401754571,2025-10-25 16:00:00+00:00,9,59,Georgia Tech,ACC,183,Syracuse,home,False,False,True,STATUS_FINAL,41.0,16.0,True,51913,Bobby Dodd Stadium
2025,401754579,2025-11-01 23:30:00+00:00,10,59,Georgia Tech,ACC,152,NC State,away,False,False,True,STATUS_FINAL,36.0,48.0,False,56919,Carter-Finley Stadium
2025,401754592,2025-11-15 20:30:00+00:00,12,59,Georgia Tech,ACC,103,Boston College,away,False,False,True,STATUS_FINAL,36.0,34.0,True,37879,"Alumni Stadium (Chestnut Hill, MA)"
2025,401754601,2025-11-23 00:00:00+00:00,13,59,Georgia Tech,ACC,221,Pittsburgh,home,False,False,True,STATUS_FINAL,28.0,42.0,False,52413,Bobby Dodd Stadium
2025,401752786,2025-11-28 20:30:00+00:00,14,59,Georgia Tech,ACC,61,Georgia,home,True,False,True,STATUS_FINAL,9.0,16.0,False,73728,Mercedes-Benz Stadium
2025,401754516,2025-08-23 23:30:00+00:00,1,62,Hawai'i,Mountain West,24,Stanford,home,False,False,True,STATUS_FINAL,23.0,20.0,True,15194,Clarence T.C. Ching Athletics Complex
2025,401756849,2025-08-31 02:30:00+00:00,1,62,Hawai'i,Mountain West,12,Arizona,away,False,False,True,STATUS_FINAL,6.0,40.0,False,42423,Casino Del Sol Stadium
2025,401757230,2025-09-07 03:59:00+00:00,2,62,Hawai'i,Mountain West,2534,Sam Houston,home,False,False,True,STATUS_FINAL,37.0,20.0,True,11625,Clarence T.C. Ching Athletics Complex
2025,401760370,2025-09-14 03:59:00+00:00,3,62,Hawai'i,Mountain West,2502,Portland State,home,False,False,True,STATUS_FINAL,23.0,3.0,True,11936,Clarence T.C. Ching Athletics Complex
2025,401760374,2025-09-21 03:59:00+00:00,4,62,Hawai'i,Mountain West,278,Fresno State,home,False,False,True,STATUS_FINAL,21.0,23.0,False,13789,Clarence T.C. Ching Athletics Complex
2025,401760378,2025-09-27 20:00:00+00:00,5,62,Hawai'i,Mountain West,2005,Air Force,away,False,False,True,STATUS_FINAL,44.0,35.0,True,22677,Falcon Stadium
2025,401760389,2025-10-12 03:59:00+00:00,7,62,Hawai'i,Mountain West,328,Utah State,home,False,False,True,STATUS_FINAL,44.0,26.0,True,13023,Clarence T.C. Ching Athletics Complex
2025,401760394,2025-10-18 23:00:00+00:00,8,62,Hawai'i,Mountain West,36,Colorado State,away,False,False,True,STATUS_FINAL,31.0,19.0,True,40416,Canvas Stadium
2025,401760403,2025-11-02 02:30:00+00:00,10,62,Hawai'i,Mountain West,23,San José State,away,False,False,True,STATUS_FINAL,38.0,45.0,False,16012,CEFCU Stadium
2025,401760408,2025-11-09 04:00:00+00:00,11,62,Hawai'i,Mountain West,21,San Diego State,home,False,False,True,STATUS_FINAL,38.0,6.0,True,15194,Clarence T.C. Ching Athletics Complex
2025,401760418,2025-11-22 03:30:00+00:00,13,62,Hawai'i,Mountain West,2439,UNLV,away,False,False,True,STATUS_FINAL,10.0,38.0,False,37106,Allegiant Stadium
2025,401760424,2025-11-30 04:00:00+00:00,14,62,Hawai'i,Mountain West,2751,Wyoming,home,False,False,True,STATUS_FINAL,27.0,7.0,True,15194,Clarence T.C. Ching Athletics Complex
2025,401756852,2025-08-29 00:00:00+00:00,1,248,Houston,Big 12,2617,Stephen F. Austin,home,False,False,True,STATUS_FINAL,27.0,0.0,True,28150,TDECU Stadium
2025,401756884,2025-09-06 23:00:00+00:00,2,248,Houston,Big 12,242,Rice,away,False,False,True,STATUS_FINAL,35.0,9.0,True,30116,Rice Stadium
2025,401756893,2025-09-12 23:30:00+00:00,3,248,Houston,Big 12,38,Colorado,home,False,False,True,STATUS_FINAL,36.0,20.0,True,37899,TDECU Stadium
2025,401752939,2025-09-27 02:35:00+00:00,5,248,Houston,Big 12,204,Oregon State,away,False,False,True,STATUS_FINAL,27.0,24.0,True,29338,Reser Stadium
2025,401756913,2025-10-04 23:00:00+00:00,6,248,Houston,Big 12,2641,Texas Tech,home,False,False,True,STATUS_FINAL,11.0,35.0,False,42806,TDECU Stadium
2025,401756920,2025-10-11 16:00:00+00:00,7,248,Houston,Big 12,197,Oklahoma State,away,False,False,True,STATUS_FINAL,39.0,17.0,True,44941,Boone Pickens Stadium
2025,401756925,2025-10-18 16:00:00+00:00,8,248,Houston,Big 12,12,Arizona,home,False,False,True,STATUS_FINAL,31.0,28.0,True,28535,TDECU Stadium
2025,401756929,2025-10-26 00:00:00+00:00,9,248,Houston,Big 12,9,Arizona State,away,False,False,True,STATUS_FINAL,24.0,16.0,True,54256,Mountain America Stadium
2025,401756938,2025-11-01 16:00:00+00:00,10,248,Houston,Big 12,277,West Virginia,home,False,False,True,STATUS_FINAL,35.0,45.0,False,25049,TDECU Stadium
2025,401756946,2025-11-08 01:15:00+00:00,11,248,Houston,Big 12,2116,UCF,away,False,False,True,STATUS_FINAL,30.0,27.0,True,44206,Acrisure Bounce House
2025,401756957,2025-11-22 21:00:00+00:00,13,248,Houston,Big 12,2628,TCU,home,False,False,True,STATUS_FINAL,14.0,17.0,False,30852,TDECU Stadium
2025,401756962,2025-11-29 17:00:00+00:00,14,248,Houston,Big 12,239,Baylor,away,False,False,True,STATUS_FINAL,31.0,24.0,True,34720,McLane Stadium
2025,401752795,2025-08-29 23:30:00+00:00,1,356,Illinois,Big Ten,2710,Western Illinois,home,False,False,True,STATUS_FINAL,52.0,3.0,True,56040,Gies Memorial Stadium
2025,401752825,2025-09-06 16:00:00+00:00,2,356,Illinois,Big Ten,150,Duke,away,False,False,True,STATUS_FINAL,45.0,19.0,True,23893,Wallace Wade Stadium
2025,401752829,2025-09-13 23:00:00+00:00,3,356,Illinois,Big Ten,2711,Western Michigan,home,False,False,True,STATUS_FINAL,38.0,0.0,True,60670,Gies Memorial Stadium
2025,401752843,2025-09-20 23:30:00+00:00,4,356,Illinois,Big Ten,84,Indiana,away,False,False,True,STATUS_FINAL,10.0,63.0,False,56088,"Memorial Stadium (Bloomington, IN)"
2025,401752850,2025-09-27 16:00:00+00:00,5,356,Illinois,Big Ten,30,USC,home,False,False,True,STATUS_FINAL,34.0,32.0,True,60670,Gies Memorial Stadium
2025,401752861,2025-10-04 16:00:00+00:00,6,356,Illinois,Big Ten,2509,Purdue,away,False,False,True,STATUS_FINAL,43.0,27.0,True,56551,Ross-Ade Stadium
2025,401752865,2025-10-11 16:00:00+00:00,7,356,Illinois,Big Ten,194,Ohio State,home,False,False,True,STATUS_FINAL,16.0,34.0,False,60670,Gies Memorial Stadium
2025,401752880,2025-10-25 19:30:00+00:00,9,356,Illinois,Big Ten,264,Washington,away,False,False,True,STATUS_FINAL,25.0,42.0,False,68630,Husky Stadium
2025,401752891,2025-11-01 16:00:00+00:00,10,356,Illinois,Big Ten,164,Rutgers,home,False,False,True,STATUS_FINAL,35.0,13.0,True,60670,Gies Memorial Stadium
2025,401752906,2025-11-15 20:30:00+00:00,12,356,Illinois,Big Ten,120,Maryland,home,False,False,True,STATUS_FINAL,24.0,6.0,True,56416,Gies Memorial Stadium
2025,401752915,2025-11-23 00:30:00+00:00,13,356,Illinois,Big Ten,275,Wisconsin,away,False,False,True,STATUS_FINAL,10.0,27.0,False,0,Camp Randall Stadium
2025,401752922,2025-11-30 00:30:00+00:00,14,356,Illinois,Big Ten,77,Northwestern,home,False,False,True,STATUS_FINAL,20.0,13.0,True,0,Gies Memorial Stadium
2025,401752806,2025-08-30 18:30:00+00:00,1,84,Indiana,Big Ten,295,Old Dominion,home,False,False,True,STATUS_FINAL,27.0,14.0,True,47109,"Memorial Stadium (Bloomington, IN)"
2025,401752812,2025-09-06 16:00:00+00:00,2,84,Indiana,Big Ten,338,Kennesaw State,home,False,False,True,STATUS_FINAL,56.0,9.0,True,43801,"Memorial Stadium (Bloomington, IN)"
2025,401752836,2025-09-12 22:30:00+00:00,3,84,Indiana,Big Ten,282,Indiana State,home,False,False,True,STATUS_FINAL,73.0,0.0,True,46219,"Memorial Stadium (Bloomington, IN)"
2025,401752843,2025-09-20 23:30:00+00:00,4,84,Indiana,Big Ten,356,Illinois,home,False,False,True,STATUS_FINAL,63.0,10.0,True,56088,"Memorial Stadium (Bloomington, IN)"
2025,401752853,2025-09-27 19:30:00+00:00,5,84,Indiana,Big Ten,2294,Iowa,away,False,False,True,STATUS_FINAL,20.0,15.0,True,69250,Kinnick Stadium
2025,401752870,2025-10-11 19:30:00+00:00,7,84,Indiana,Big Ten,2483,Oregon,away,False,False,True,STATUS_FINAL,30.0,20.0,True,59625,Autzen Stadium
2025,401752878,2025-10-18 19:30:00+00:00,8,84,Indiana,Big Ten,127,Michigan State,home,False,False,True,STATUS_FINAL,38.0,13.0,True,55165,"Memorial Stadium (Bloomington, IN)"
2025,401752885,2025-10-25 16:00:00+00:00,9,84,Indiana,Big Ten,26,UCLA,home,False,False,True,STATUS_FINAL,56.0,6.0,True,54867,"Memorial Stadium (Bloomington, IN)"
2025,401752887,2025-11-01 19:30:00+00:00,10,84,Indiana,Big Ten,120,Maryland,away,False,False,True,STATUS_FINAL,55.0,10.0,True,46185,SECU Stadium
2025,401752893,2025-11-08 17:00:00+00:00,11,84,Indiana,Big Ten,213,Penn State,away,False,False,True,STATUS_FINAL,27.0,24.0,True,105231,Beaver Stadium
2025,401752901,2025-11-15 17:00:00+00:00,12,84,Indiana,Big Ten,275,Wisconsin,home,False,False,True,STATUS_FINAL,31.0,7.0,True,55042,"Memorial Stadium (Bloomington, IN)"
2025,401752924,2025-11-29 00:30:00+00:00,14,84,Indiana,Big Ten,2509,Purdue,away,False,False,True,STATUS_FINAL,56.0,3.0,True,59807,Ross-Ade Stadium
2025,401777353,2025-12-07 01:00:00+00:00,15,84,Indiana,Big Ten,194,Ohio State,away,True,False,True,STATUS_FINAL,13.0,10.0,True,68214,Lucas Oil Stadium
2025,401752799,2025-08-30 22:00:00+00:00,1,2294,Iowa,Big Ten,399,UAlbany,home,False,False,True,STATUS_FINAL,34.0,7.0,True,69250,Kinnick Stadium
2025,401752822,2025-09-06 16:00:00+00:00,2,2294,Iowa,Big Ten,66,Iowa State,away,False,False,True,STATUS_FINAL,13.0,16.0,False,61500,Jack Trice Stadium
2025,401752830,2025-09-13 23:30:00+00:00,3,2294,Iowa,Big Ten,113,Massachusetts,home,False,False,True,STATUS_FINAL,47.0,7.0,True,69250,Kinnick Stadium
2025,401752844,2025-09-20 00:00:00+00:00,4,2294,Iowa,Big Ten,164,Rutgers,away,False,False,True,STATUS_FINAL,38.0,28.0,True,55942,SHI Stadium
2025,401752853,2025-09-27 19:30:00+00:00,5,2294,Iowa,Big Ten,84,Indiana,home,False,False,True,STATUS_FINAL,15.0,20.0,False,69250,Kinnick Stadium
2025,401752869,2025-10-11 23:00:00+00:00,7,2294,Iowa,Big Ten,275,Wisconsin,away,False,False,True,STATUS_FINAL,37.0,0.0,True,76064,Camp Randall Stadium
2025,401752875,2025-10-18 23:00:00+00:00,8,2294,Iowa,Big Ten,213,Penn State,home,False,False,True,STATUS_FINAL,25.0,24.0,True,69250,Kinnick Stadium
2025,401752882,2025-10-25 19:30:00+00:00,9,2294,Iowa,Big Ten,135,Minnesota,home,False,False,True,STATUS_FINAL,41.0,3.0,True,69250,Kinnick Stadium
2025,401752898,2025-11-08 20:30:00+00:00,11,2294,Iowa,Big Ten,2483,Oregon,home,False,False,True,STATUS_FINAL,16.0,18.0,False,69250,Kinnick Stadium
2025,401752907,2025-11-15 20:30:00+00:00,12,2294,Iowa,Big Ten,30,USC,away,False,False,True,STATUS_FINAL,21.0,26.0,False,65216,Los Angeles Memorial Coliseum
2025,401752913,2025-11-22 20:30:00+00:00,13,2294,Iowa,Big Ten,127,Michigan State,home,False,False,True,STATUS_FINAL,20.0,17.0,True,69250,Kinnick Stadium
2025,401752916,2025-11-28 17:00:00+00:00,14,2294,Iowa,Big Ten,158,Nebraska,away,False,False,True,STATUS_FINAL,40.0,16.0,True,86410,"Memorial Stadium (Lincoln, NE)"
2025,401756846,2025-08-23 16:00:00+00:00,1,66,Iowa State,Big 12,2306,Kansas State,away,True,False,True,STATUS_FINAL,24.0,21.0,True,47221,Aviva Stadium
2025,401756853,2025-08-30 19:30:00+00:00,1,66,Iowa State,Big 12,233,South Dakota,home,False,False,True,STATUS_FINAL,55.0,7.0,True,61500,Jack Trice Stadium
2025,401752822,2025-09-06 16:00:00+00:00,2,66,Iowa State,Big 12,2294,Iowa,home,False,False,True,STATUS_FINAL,16.0,13.0,True,61500,Jack Trice Stadium
2025,401756890,2025-09-13 20:00:00+00:00,3,66,Iowa State,Big 12,2032,Arkansas State,away,False,False,True,STATUS_FINAL,24.0,16.0,True,22348,Centennial Bank Stadium
2025,401756904,2025-09-27 23:00:00+00:00,5,66,Iowa State,Big 12,12,Arizona,home,False,False,True,STATUS_FINAL,39.0,14.0,True,61500,Jack Trice Stadium
2025,401756912,2025-10-04 16:00:00+00:00,6,66,Iowa State,Big 12,2132,Cincinnati,away,False,False,True,STATUS_FINAL,30.0,38.0,False,38007,Nippert Stadium
2025,401756918,2025-10-11 19:30:00+00:00,7,66,Iowa State,Big 12,38,Colorado,away,False,False,True,STATUS_FINAL,17.0,24.0,False,52698,Folsom Field
2025,401756931,2025-10-25 19:30:00+00:00,9,66,Iowa State,Big 12,252,BYU,home,False,False,True,STATUS_FINAL,27.0,41.0,False,61500,Jack Trice Stadium
2025,401756939,2025-11-01 17:00:00+00:00,10,66,Iowa State,Big 12,9,Arizona State,home,False,False,True,STATUS_FINAL,19.0,24.0,False,60899,Jack Trice Stadium
2025,401756944,2025-11-08 20:30:00+00:00,11,66,Iowa State,Big 12,2628,TCU,away,False,False,True,STATUS_FINAL,20.0,17.0,True,44197,Amon G. Carter Stadium
2025,401756958,2025-11-22 17:00:00+00:00,13,66,Iowa State,Big 12,2305,Kansas,home,False,False,True,STATUS_FINAL,38.0,14.0,True,58275,Jack Trice Stadium
2025,401756966,2025-11-29 17:00:00+00:00,14,66,Iowa State,Big 12,197,Oklahoma State,away,False,False,True,STATUS_FINAL,20.0,13.0,True,35127,Boone Pickens Stadium
2025,401756848,2025-08-28 23:00:00+00:00,1,55,Jacksonville State,Conference USA,2116,UCF,away,False,False,True,STATUS_FINAL,10.0,17.0,False,43043,Acrisure Bounce House
2025,401757227,2025-09-06 16:00:00+00:00,2,55,Jacksonville State,Conference USA,2335,Liberty,home,False,False,True,STATUS_FINAL,34.0,24.0,True,20755,AmFirst Stadium
2025,401757234,2025-09-13 23:00:00+00:00,3,55,Jacksonville State,Conference USA,290,Georgia Southern,away,False,False,True,STATUS_FINAL,34.0,41.0,False,24585,Allen E. Paulson Stadium
2025,401757260,2025-09-20 23:00:00+00:00,4,55,Jacksonville State,Conference USA,93,Murray State,home,False,False,True,STATUS_FINAL,45.0,10.0,True,21426,AmFirst Stadium
2025,401757269,2025-09-27 23:00:00+00:00,5,55,Jacksonville State,Conference USA,2572,Southern Miss,away,False,False,True,STATUS_FINAL,25.0,42.0,False,25034,M. M. Roberts Stadium
2025,401757279,2025-10-10 00:00:00+00:00,7,55,Jacksonville State,Conference USA,2534,Sam Houston,away,False,False,True,STATUS_FINAL,29.0,27.0,True,5419,Shell Energy Stadium
2025,401757283,2025-10-15 23:00:00+00:00,8,55,Jacksonville State,Conference USA,48,Delaware,home,False,False,True,STATUS_FINAL,38.0,25.0,True,16884,AmFirst Stadium
2025,401757292,2025-10-29 23:30:00+00:00,10,55,Jacksonville State,Conference USA,2393,Middle Tennessee,away,False,False,True,STATUS_FINAL,24.0,21.0,True,10200,"Johnny ""Red"" Floyd Stadium"
2025,401757297,2025-11-08 20:00:00+00:00,11,55,Jacksonville State,Conference USA,2638,UTEP,away,False,False,True,STATUS_FINAL,30.0,27.0,True,9536,Sun Bowl
2025,401757302,2025-11-16 01:00:00+00:00,12,55,Jacksonville State,Conference USA,338,Kennesaw State,home,False,False,True,STATUS_FINAL,35.0,26.0,True,24166,AmFirst Stadium
2025,401757305,2025-11-22 20:30:00+00:00,13,55,Jacksonville State,Conference USA,2229,Florida International,away,False,False,True,STATUS_FINAL,21.0,27.0,False,9504,Pitbull Stadium
2025,401757312,2025-11-29 19:00:00+00:00,14,55,Jacksonville State,Conference USA,98,Western Kentucky,home,False,False,True,STATUS_FINAL,37.0,34.0,True,16733,AmFirst Stadium
2025,401777325,2025-12-06 00:00:00+00:00,15,55,Jacksonville State,Conference USA,338,Kennesaw State,home,False,False,True,STATUS_FINAL,15.0,19.0,False,18142,AmFirst Stadium
2025,401761590,2025-08-30 22:00:00+00:00,1,256,James Madison,Sun Belt,2692,Weber State,home,False,False,True,STATUS_FINAL,45.0,10.0,True,24965,Bridgeforth Stadium
2025,401754528,2025-09-05 23:00:00+00:00,2,256,James Madison,Sun Belt,97,Louisville,away,False,False,True,STATUS_FINAL,14.0,28.0,False,48717,L&N Federal Credit Union Stadium
2025,401757262,2025-09-20 19:30:00+00:00,4,256,James Madison,Sun Belt,2335,Liberty,away,False,False,True,STATUS_FINAL,31.0,13.0,True,24022,Williams Stadium (VA)
2025,401761614,2025-09-27 17:30:00+00:00,5,256,James Madison,Sun Belt,290,Georgia Southern,home,False,False,True,STATUS_FINAL,35.0,10.0,True,25029,Bridgeforth Stadium
2025,401761618,2025-10-04 19:30:00+00:00,6,256,James Madison,Sun Belt,2247,Georgia State,away,False,False,True,STATUS_FINAL,14.0,7.0,True,19256,Center Parc Stadium
2025,401761625,2025-10-11 16:00:00+00:00,7,256,James Madison,Sun Belt,309,Louisiana,home,False,False,True,STATUS_FINAL,24.0,14.0,True,0,Bridgeforth Stadium
2025,401761631,2025-10-18 19:30:00+00:00,8,256,James Madison,Sun Belt,295,Old Dominion,home,False,False,True,STATUS_FINAL,63.0,27.0,True,25232,Bridgeforth Stadium
2025,401761639,2025-10-29 00:00:00+00:00,10,256,James Madison,Sun Belt,326,Texas State,away,False,False,True,STATUS_FINAL,52.0,20.0,True,17363,UFCU Stadium
2025,401761646,2025-11-08 17:00:00+00:00,11,256,James Madison,Sun Belt,276,Marshall,away,False,False,True,STATUS_FINAL,35.0,23.0,True,26727,Joan C. Edwards Stadium
2025,401761652,2025-11-15 20:30:00+00:00,12,256,James Madison,Sun Belt,2026,App State,home,False,False,True,STATUS_FINAL,58.0,10.0,True,25298,Bridgeforth Stadium
2025,401752954,2025-11-22 18:00:00+00:00,13,256,James Madison,Sun Belt,265,Washington State,home,False,False,True,STATUS_FINAL,24.0,20.0,True,25156,Bridgeforth Stadium
2025,401761662,2025-11-29 20:45:00+00:00,14,256,James Madison,Sun Belt,324,Coastal Carolina,away,False,False,True,STATUS_FINAL,59.0,10.0,True,15137,Brooks Stadium (SC)
2025,401777352,2025-12-06 00:00:00+00:00,15,256,James Madison,Sun Belt,2653,Troy,home,False,False,True,STATUS_FINAL,31.0,14.0,True,19836,Bridgeforth Stadium
2025,401756847,2025-08-23 22:30:00+00:00,1,2305,Kansas,Big 12,278,Fresno State,home,False,False,True,STATUS_FINAL,31.0,7.0,True,41525,David Booth Kansas Memorial Stadium
2025,401756854,2025-08-29 23:30:00+00:00,1,2305,Kansas,Big 12,2681,Wagner,home,False,False,True,STATUS_FINAL,46.0,7.0,True,39129,David Booth Kansas Memorial Stadium
2025,401752689,2025-09-06 19:30:00+00:00,2,2305,Kansas,Big 12,142,Missouri,away,False,False,True,STATUS_FINAL,31.0,42.0,False,57321,Memorial Stadium
2025,401756899,2025-09-20 22:00:00+00:00,4,2305,Kansas,Big 12,277,West Virginia,home,False,False,True,STATUS_FINAL,41.0,10.0,True,40320,David Booth Kansas Memorial Stadium
2025,401756905,2025-09-27 16:00:00+00:00,5,2305,Kansas,Big 12,2132,Cincinnati,home,False,False,True,STATUS_FINAL,34.0,37.0,False,41525,David Booth Kansas Memorial Stadium
2025,401756915,2025-10-04 23:30:00+00:00,6,2305,Kansas,Big 12,2116,UCF,away,False,False,True,STATUS_FINAL,27.0,20.0,True,43229,Acrisure Bounce House
2025,401756921,2025-10-11 23:30:00+00:00,7,2305,Kansas,Big 12,2641,Texas Tech,away,False,False,True,STATUS_FINAL,17.0,42.0,False,60229,Galaxy Stadium
2025,401756932,2025-10-25 16:00:00+00:00,9,2305,Kansas,Big 12,2306,Kansas State,home,False,False,True,STATUS_FINAL,17.0,42.0,False,0,David Booth Kansas Memorial Stadium
2025,401756940,2025-11-01 20:00:00+00:00,10,2305,Kansas,Big 12,197,Oklahoma State,home,False,False,True,STATUS_FINAL,38.0,21.0,True,39511,David Booth Kansas Memorial Stadium
2025,401756943,2025-11-08 20:30:00+00:00,11,2305,Kansas,Big 12,12,Arizona,away,False,False,True,STATUS_FINAL,20.0,24.0,False,41115,Casino Del Sol Stadium
2025,401756958,2025-11-22 17:00:00+00:00,13,2305,Kansas,Big 12,66,Iowa State,away,False,False,True,STATUS_FINAL,14.0,38.0,False,58275,Jack Trice Stadium
2025,401756964,2025-11-28 17:00:00+00:00,14,2305,Kansas,Big 12,254,Utah,home,False,False,True,STATUS_FINAL,21.0,31.0,False,32811,David Booth Kansas Memorial Stadium
2025,401756846,2025-08-23 16:00:00+00:00,1,2306,Kansas State,Big 12,66,Iowa State,home,True,False,True,STATUS_FINAL,21.0,24.0,False,47221,Aviva Stadium
2025,401756855,2025-08-30 23:00:00+00:00,1,2306,Kansas State,Big 12,155,North Dakota,home,False,False,True,STATUS_FINAL,38.0,35.0,True,51927,Bill Snyder Family Stadium
2025,401756882,2025-09-06 23:00:00+00:00,2,2306,Kansas State,Big 12,349,Army,home,False,False,True,STATUS_FINAL,21.0,24.0,False,52723,Bill Snyder Family Stadium
2025,401756888,2025-09-13 01:00:00+00:00,3,2306,Kansas State,Big 12,12,Arizona,away,False,False,True,STATUS_FINAL,17.0,23.0,False,40051,Casino Del Sol Stadium
2025,401756906,2025-09-27 16:00:00+00:00,5,2306,Kansas State,Big 12,2116,UCF,home,False,False,True,STATUS_FINAL,34.0,20.0,True,53013,Bill Snyder Family Stadium
2025,401756911,2025-10-04 16:00:00+00:00,6,2306,Kansas State,Big 12,239,Baylor,away,False,False,True,STATUS_FINAL,34.0,35.0,False,35596,McLane Stadium
2025,401756919,2025-10-11 19:30:00+00:00,7,2306,Kansas State,Big 12,2628,TCU,home,False,False,True,STATUS_FINAL,41.0,28.0,True,51316,Bill Snyder Family Stadium
2025,401756932,2025-10-25 16:00:00+00:00,9,2306,Kansas State,Big 12,2305,Kansas,away,False,False,True,STATUS_FINAL,42.0,17.0,True,0,David Booth Kansas Memorial Stadium
2025,401756941,2025-11-01 19:30:00+00:00,10,2306,Kansas State,Big 12,2641,Texas Tech,home,False,False,True,STATUS_FINAL,20.0,43.0,False,52111,Bill Snyder Family Stadium
2025,401756952,2025-11-15 17:00:00+00:00,12,2306,Kansas State,Big 12,197,Oklahoma State,away,False,False,True,STATUS_FINAL,14.0,6.0,True,46340,Boone Pickens Stadium
2025,401756960,2025-11-22 21:00:00+00:00,13,2306,Kansas State,Big 12,254,Utah,away,False,False,True,STATUS_FINAL,47.0,51.0,False,51444,Rice-Eccles Stadium
2025,401756965,2025-11-29 17:00:00+00:00,14,2306,Kansas State,Big 12,38,Colorado,home,False,False,True,STATUS_FINAL,24.0,14.0,True,49549,Bill Snyder Family Stadium
2025,401754374,2025-08-29 23:00:00+00:00,1,338,Kennesaw State,Conference USA,154,Wake Forest,away,False,False,True,STATUS_FINAL,9.0,10.0,False,30789,Allegacy Federal Credit Union Stadium
2025,401752812,2025-09-06 16:00:00+00:00,2,338,Kennesaw State,Conference USA,84,Indiana,away,False,False,True,STATUS_FINAL,9.0,56.0,False,43801,"Memorial Stadium (Bloomington, IN)"
2025,401757235,2025-09-13 22:00:00+00:00,3,338,Kennesaw State,Conference USA,2771,Merrimack,home,False,False,True,STATUS_FINAL,27.0,13.0,True,11040,Walens Family Field at Fifth Third Stadium
2025,401757261,2025-09-20 22:00:00+00:00,4,338,Kennesaw State,Conference USA,2032,Arkansas State,home,False,False,True,STATUS_FINAL,28.0,21.0,True,10713,Walens Family Field at Fifth Third Stadium
2025,401757270,2025-09-27 22:00:00+00:00,5,338,Kennesaw State,Conference USA,2393,Middle Tennessee,home,False,False,True,STATUS_FINAL,24.0,16.0,True,11040,Walens Family Field at Fifth Third Stadium
2025,401757280,2025-10-09 23:00:00+00:00,7,338,Kennesaw State,Conference USA,2348,Louisiana Tech,home,False,False,True,STATUS_FINAL,35.0,7.0,True,9585,Walens Family Field at Fifth Third Stadium
2025,401757285,2025-10-21 23:00:00+00:00,9,338,Kennesaw State,Conference USA,2229,Florida International,away,False,False,True,STATUS_FINAL,45.0,26.0,True,12133,Pitbull Stadium
2025,401757289,2025-10-29 00:00:00+00:00,10,338,Kennesaw State,Conference USA,2638,UTEP,home,False,False,True,STATUS_FINAL,33.0,20.0,True,11040,Walens Family Field at Fifth Third Stadium
2025,401757298,2025-11-08 21:00:00+00:00,11,338,Kennesaw State,Conference USA,166,New Mexico State,away,False,False,True,STATUS_FINAL,24.0,21.0,True,11473,Aggie Memorial Stadium
2025,401757302,2025-11-16 01:00:00+00:00,12,338,Kennesaw State,Conference USA,55,Jacksonville State,away,False,False,True,STATUS_FINAL,26.0,35.0,False,24166,AmFirst Stadium
2025,401757306,2025-11-22 19:00:00+00:00,13,338,Kennesaw State,Conference USA,2623,Missouri State,home,False,False,True,STATUS_FINAL,41.0,34.0,True,11040,Walens Family Field at Fifth Third Stadium
2025,401757313,2025-11-29 20:30:00+00:00,14,338,Kennesaw State,Conference USA,2335,Liberty,away,False,False,True,STATUS_FINAL,48.0,42.0,True,12695,Williams Stadium (VA)
2025,401777325,2025-12-06 00:00:00+00:00,15,338,Kennesaw State,Conference USA,55,Jacksonville State,away,False,False,True,STATUS_FINAL,19.0,15.0,True,18142,AmFirst Stadium
2025,401762792,2025-08-30 16:00:00+00:00,1,2309,Kent State,MAC,2771,Merrimack,home,False,False,True,STATUS_FINAL,21.0,17.0,True,8647,Zoeller Field at Dix Stadium
2025,401756885,2025-09-06 16:00:00+00:00,2,2309,Kent State,MAC,2641,Texas Tech,away,False,False,True,STATUS_FINAL,14.0,62.0,False,60229,Galaxy Stadium
2025,401762817,2025-09-13 16:00:00+00:00,3,2309,Kent State,MAC,2084,Buffalo,home,False,False,True,STATUS_FINAL,28.0,31.0,False,11833,Zoeller Field at Dix Stadium
