season,game_id,date,week,team_id,school,conference,opponent_id,opponent,home_away,neutral_site,conference_game,completed,status,points_for,points_against,won,attendance,venue
2023,401520256,2023-09-23 23:30:00+00:00,4,2006,Akron,MAC,84,Indiana,away,False,False,True,STATUS_FINAL,27.0,29.0,False,44968,"Memorial Stadium (Bloomington, IN)"
2023,401532412,2023-09-30 16:00:00+00:00,5,2006,Akron,MAC,2084,Buffalo,home,False,False,True,STATUS_FINAL,10.0,13.0,False,5490,InfoCision Stadium
2023,401532418,2023-10-07 19:30:00+00:00,6,2006,Akron,MAC,2459,Northern Illinois,home,False,False,True,STATUS_FINAL,14.0,55.0,False,8216,InfoCision Stadium
2023,401532420,2023-10-14 19:30:00+00:00,7,2006,Akron,MAC,2117,Central Michigan,away,False,False,True,STATUS_FINAL,10.0,17.0,False,17886,Kelly/Shorts Stadium
2023,401532429,2023-10-21 18:00:00+00:00,8,2006,Akron,MAC,189,Bowling Green,away,False,False,True,STATUS_FINAL,14.0,41.0,False,10068,Doyt L. Perry Stadium
2023,401532436,2023-11-01 23:30:00+00:00,10,2006,Akron,MAC,2309,Kent State,home,False,False,True,STATUS_FINAL,31.0,27.0,True,8113,InfoCision Stadium
2023,401532441,2023-11-09 00:00:00+00:00,11,2006,Akron,MAC,193,Miami (OH),away,False,False,True,STATUS_FINAL,0.0,19.0,False,7233,Yager Stadium
2023,401532445,2023-11-15 00:00:00+00:00,12,2006,Akron,MAC,2199,Eastern Michigan,away,False,False,True,STATUS_FINAL,27.0,30.0,False,13664,Rynearson Stadium
2023,401532452,2023-11-24 17:00:00+00:00,13,2006,Akron,MAC,195,Ohio,home,False,False,True,STATUS_FINAL,14.0,25.0,False,6152,InfoCision Stadium
2023,401520149,2023-09-02 23:30:00+00:00,1,333,Alabama,SEC,2393,Middle Tennessee,home,False,False,True,STATUS_FINAL,56.0,7.0,True,100077,Bryant-Denny Stadium
2023,401520183,2023-09-09 23:00:00+00:00,2,333,Alabama,SEC,251,Texas,home,False,False,True,STATUS_FINAL,24.0,34.0,False,100077,Bryant-Denny Stadium
2023,401520244,2023-09-16 19:30:00+00:00,3,333,Alabama,SEC,58,South Florida,away,False,False,True,STATUS_FINAL,17.0,3.0,True,65138,Raymond James Stadium
2023,401520250,2023-09-23 19:30:00+00:00,4,333,Alabama,SEC,145,Ole Miss,home,False,False,True,STATUS_FINAL,24.0,10.0,True,100077,Bryant-Denny Stadium
2023,401520285,2023-10-01 01:00:00+00:00,5,333,Alabama,SEC,344,Mississippi State,away,False,False,True,STATUS_FINAL,40.0,17.0,True,60111,Davis Wade Stadium
2023,401520310,2023-10-07 19:30:00+00:00,6,333,Alabama,SEC,245,Texas A&M,away,False,False,True,STATUS_FINAL,26.0,20.0,True,108101,Kyle Field
2023,401520316,2023-10-14 16:00:00+00:00,7,333,Alabama,SEC,8,Arkansas,home,False,False,True,STATUS_FINAL,24.0,21.0,True,100077,Bryant-Denny Stadium
2023,401520333,2023-10-21 19:30:00+00:00,8,333,Alabama,SEC,2633,Tennessee,home,False,False,True,STATUS_FINAL,34.0,20.0,True,100077,Bryant-Denny Stadium
2023,401520362,2023-11-04 23:45:00+00:00,10,333,Alabama,SEC,99,LSU,home,False,False,True,STATUS_FINAL,42.0,28.0,True,100077,Bryant-Denny Stadium
2023,401520386,2023-11-11 17:00:00+00:00,11,333,Alabama,SEC,96,Kentucky,away,False,False,True,STATUS_FINAL,49.0,21.0,True,61936,Kroger Field
2023,401520401,2023-11-18 17:00:00+00:00,12,333,Alabama,SEC,236,Chattanooga,home,False,False,True,STATUS_FINAL,66.0,10.0,True,100077,Bryant-Denny Stadium
2023,401520427,2023-11-25 20:30:00+00:00,13,333,Alabama,SEC,2,Auburn,away,False,False,True,STATUS_FINAL,27.0,24.0,True,88043,Jordan-Hare Stadium
2023,401539483,2023-12-02 21:00:00+00:00,14,333,Alabama,SEC,61,Georgia,home,True,False,True,STATUS_FINAL,27.0,24.0,True,78320,Mercedes-Benz Stadium
2023,401531835,2023-09-02 19:30:00+00:00,1,2026,App State,Sun Belt,2241,Gardner-Webb,home,False,False,True,STATUS_FINAL,45.0,24.0,True,36075,Kidd Brewer Stadium
2023,401525495,2023-09-09 21:15:00+00:00,2,2026,App State,Sun Belt,153,North Carolina,away,False,False,True,STATUS_FINAL,34.0,40.0,False,50500,Kenan Stadium
2023,401531412,2023-09-16 19:30:00+00:00,3,2026,App State,Sun Belt,151,East Carolina,home,False,False,True,STATUS_FINAL,43.0,28.0,True,40168,Kidd Brewer Stadium
2023,401531870,2023-09-23 23:00:00+00:00,4,2026,App State,Sun Belt,2751,Wyoming,away,False,False,True,STATUS_FINAL,19.0,22.0,False,21169,War Memorial Stadium
2023,401531882,2023-10-01 00:00:00+00:00,5,2026,App State,Sun Belt,2433,UL Monroe,away,False,False,True,STATUS_FINAL,41.0,40.0,True,19919,Malone Stadium
2023,401531888,2023-10-10 23:30:00+00:00,7,2026,App State,Sun Belt,324,Coastal Carolina,home,False,False,True,STATUS_FINAL,24.0,27.0,False,34252,Kidd Brewer Stadium
2023,401531895,2023-10-21 23:00:00+00:00,8,2026,App State,Sun Belt,295,Old Dominion,away,False,False,True,STATUS_FINAL,21.0,28.0,False,20017,S.B. Ballard Stadium
2023,401531898,2023-10-28 19:30:00+00:00,9,2026,App State,Sun Belt,2572,Southern Miss,home,False,False,True,STATUS_FINAL,48.0,38.0,True,32601,Kidd Brewer Stadium
2023,401531905,2023-11-04 22:00:00+00:00,10,2026,App State,Sun Belt,276,Marshall,home,False,False,True,STATUS_FINAL,31.0,9.0,True,34057,Kidd Brewer Stadium
2023,401531913,2023-11-11 19:00:00+00:00,11,2026,App State,Sun Belt,2247,Georgia State,away,False,False,True,STATUS_FINAL,42.0,14.0,True,14260,Center Parc Stadium
2023,401531918,2023-11-18 19:00:00+00:00,12,2026,App State,Sun Belt,256,James Madison,away,False,False,True,STATUS_FINAL,26.0,23.0,True,25838,Bridgeforth Stadium
2023,401531922,2023-11-25 20:30:00+00:00,13,2026,App State,Sun Belt,290,Georgia Southern,home,False,False,True,STATUS_FINAL,55.0,27.0,True,31248,Kidd Brewer Stadium
2023,401539484,2023-12-02 21:00:00+00:00,14,2026,App State,Sun Belt,2653,Troy,away,False,False,True,STATUS_FINAL,23.0,49.0,False,20183,Veterans Memorial Stadium (AL)
2023,401523989,2023-09-03 02:00:00+00:00,1,12,Arizona,Pac-12,2464,Northern Arizona,home,False,False,True,STATUS_FINAL,38.0,3.0,True,48159,Casino Del Sol Stadium
2023,401520205,2023-09-09 23:30:00+00:00,2,12,Arizona,Pac-12,344,Mississippi State,away,False,False,True,STATUS_FINAL,24.0,31.0,False,51648,Davis Wade Stadium
2023,401520219,2023-09-17 03:00:00+00:00,3,12,Arizona,Pac-12,2638,UTEP,home,False,False,True,STATUS_FINAL,31.0,10.0,True,44182,Casino Del Sol Stadium
2023,401524016,2023-09-23 23:00:00+00:00,4,12,Arizona,Pac-12,24,Stanford,away,False,False,True,STATUS_FINAL,21.0,20.0,True,38046,Stanford Stadium
2023,401524021,2023-10-01 02:00:00+00:00,5,12,Arizona,Pac-12,264,Washington,home,False,False,True,STATUS_FINAL,24.0,31.0,False,50800,Casino Del Sol Stadium
2023,401524025,2023-10-08 02:30:00+00:00,6,12,Arizona,Pac-12,30,USC,away,False,False,True,STATUS_FINAL,41.0,43.0,False,62916,Los Angeles Memorial Coliseum
2023,401524030,2023-10-14 23:00:00+00:00,7,12,Arizona,Pac-12,265,Washington State,away,False,False,True,STATUS_FINAL,44.0,6.0,True,26155,Martin Stadium
2023,401524039,2023-10-29 02:30:00+00:00,9,12,Arizona,Pac-12,204,Oregon State,home,False,False,True,STATUS_FINAL,27.0,24.0,True,45023,Casino Del Sol Stadium
2023,401524045,2023-11-05 02:30:00+00:00,10,12,Arizona,Pac-12,26,UCLA,home,False,False,True,STATUS_FINAL,27.0,10.0,True,44956,Casino Del Sol Stadium
2023,401524052,2023-11-11 19:00:00+00:00,11,12,Arizona,Pac-12,38,Colorado,away,False,False,True,STATUS_FINAL,34.0,31.0,True,52788,Folsom Field
2023,401524058,2023-11-18 19:30:00+00:00,12,12,Arizona,Pac-12,254,Utah,home,False,False,True,STATUS_FINAL,42.0,18.0,True,50800,Casino Del Sol Stadium
2023,401524064,2023-11-25 20:30:00+00:00,13,12,Arizona,Pac-12,9,Arizona State,away,False,False,True,STATUS_FINAL,59.0,23.0,True,53414,Mountain America Stadium
2023,401523987,2023-09-01 02:00:00+00:00,1,9,Arizona State,Pac-12,253,Southern Utah,home,False,False,True,STATUS_FINAL,24.0,21.0,True,47773,Mountain America Stadium
2023,401523998,2023-09-10 02:30:00+00:00,2,9,Arizona State,Pac-12,197,Oklahoma State,home,False,False,True,STATUS_FINAL,15.0,27.0,False,42569,Mountain America Stadium
2023,401524005,2023-09-17 02:30:00+00:00,3,9,Arizona State,Pac-12,278,Fresno State,home,False,False,True,STATUS_FINAL,0.0,29.0,False,46723,Mountain America Stadium
2023,401524014,2023-09-24 02:45:00+00:00,4,9,Arizona State,Pac-12,30,USC,home,False,False,True,STATUS_FINAL,28.0,42.0,False,54166,Mountain America Stadium
2023,401524022,2023-09-30 19:00:00+00:00,5,9,Arizona State,Pac-12,25,California,away,False,False,True,STATUS_FINAL,21.0,24.0,False,34353,California Memorial Stadium
2023,401524026,2023-10-07 22:30:00+00:00,6,9,Arizona State,Pac-12,38,Colorado,home,False,False,True,STATUS_FINAL,24.0,27.0,False,54086,Mountain America Stadium
2023,401524038,2023-10-22 02:45:00+00:00,8,9,Arizona State,Pac-12,264,Washington,away,False,False,True,STATUS_FINAL,7.0,15.0,False,68379,Husky Stadium
2023,401524040,2023-10-29 00:00:00+00:00,9,9,Arizona State,Pac-12,265,Washington State,home,False,False,True,STATUS_FINAL,38.0,27.0,True,47284,Mountain America Stadium
2023,401524049,2023-11-04 18:00:00+00:00,10,9,Arizona State,Pac-12,254,Utah,away,False,False,True,STATUS_FINAL,3.0,55.0,False,52104,Rice-Eccles Stadium
2023,401524055,2023-11-12 02:00:00+00:00,11,9,Arizona State,Pac-12,26,UCLA,away,False,False,True,STATUS_FINAL,17.0,7.0,True,56436,Rose Bowl
2023,401524059,2023-11-18 21:00:00+00:00,12,9,Arizona State,Pac-12,2483,Oregon,home,False,False,True,STATUS_FINAL,13.0,49.0,False,44741,Mountain America Stadium
2023,401520150,2023-09-02 17:00:00+00:00,1,8,Arkansas,SEC,2717,Western Carolina,home,False,False,True,STATUS_FINAL,56.0,13.0,True,44397,War Memorial Stadium (AR)
2023,401520184,2023-09-09 20:00:00+00:00,2,8,Arkansas,SEC,2309,Kent State,home,False,False,True,STATUS_FINAL,28.0,6.0,True,73173,Donald W. Reynolds Razorback Stadium
2023,401520220,2023-09-16 23:30:00+00:00,3,8,Arkansas,SEC,252,BYU,home,False,False,True,STATUS_FINAL,31.0,38.0,False,74821,Donald W. Reynolds Razorback Stadium
2023,401520258,2023-09-23 23:00:00+00:00,4,8,Arkansas,SEC,99,LSU,away,False,False,True,STATUS_FINAL,31.0,34.0,False,99648,Tiger Stadium (LA)
2023,401520279,2023-09-30 16:00:00+00:00,5,8,Arkansas,SEC,245,Texas A&M,home,True,False,True,STATUS_FINAL,22.0,34.0,False,59437,AT&T Stadium
2023,401520308,2023-10-07 23:30:00+00:00,6,8,Arkansas,SEC,145,Ole Miss,away,False,False,True,STATUS_FINAL,20.0,27.0,False,65748,Vaught-Hemingway Stadium
2023,401520334,2023-10-21 16:00:00+00:00,8,8,Arkansas,SEC,344,Mississippi State,home,False,False,True,STATUS_FINAL,3.0,7.0,False,71505,Donald W. Reynolds Razorback Stadium
2023,401520363,2023-11-04 16:00:00+00:00,10,8,Arkansas,SEC,57,Florida,away,False,False,True,STATUS_FINAL,39.0,36.0,True,89782,Ben Hill Griffin Stadium
2023,401520380,2023-11-11 21:00:00+00:00,11,8,Arkansas,SEC,2,Auburn,home,False,False,True,STATUS_FINAL,10.0,48.0,False,72033,Donald W. Reynolds Razorback Stadium
2023,401520402,2023-11-19 00:30:00+00:00,12,8,Arkansas,SEC,2229,Florida International,home,False,False,True,STATUS_FINAL,44.0,20.0,True,61442,Donald W. Reynolds Razorback Stadium
2023,401520426,2023-11-24 21:00:00+00:00,13,8,Arkansas,SEC,142,Missouri,home,False,False,True,STATUS_FINAL,14.0,48.0,False,59847,Donald W. Reynolds Razorback Stadium
2023,401525822,2023-09-02 16:00:00+00:00,1,2032,Arkansas State,Sun Belt,201,Oklahoma,away,False,False,True,STATUS_FINAL,0.0,73.0,False,83221,"Memorial Stadium (Norman, OK)"
2023,401531427,2023-09-09 23:00:00+00:00,2,2032,Arkansas State,Sun Belt,235,Memphis,home,False,False,True,STATUS_FINAL,3.0,37.0,False,18724,Centennial Bank Stadium
2023,401531846,2023-09-16 23:00:00+00:00,3,2032,Arkansas State,Sun Belt,2619,Stony Brook,home,False,False,True,STATUS_FINAL,31.0,7.0,True,14327,Centennial Bank Stadium
2023,401531874,2023-09-23 23:00:00+00:00,4,2032,Arkansas State,Sun Belt,2572,Southern Miss,home,False,False,True,STATUS_FINAL,44.0,37.0,True,16601,Centennial Bank Stadium
2023,401526836,2023-09-30 19:30:00+00:00,5,2032,Arkansas State,Sun Belt,113,Massachusetts,away,False,False,True,STATUS_FINAL,52.0,28.0,True,9494,Warren McGuirk Alumni Stadium
2023,401531887,2023-10-07 20:00:00+00:00,6,2032,Arkansas State,Sun Belt,2653,Troy,away,False,False,True,STATUS_FINAL,3.0,37.0,False,26957,Veterans Memorial Stadium (AL)
2023,401531896,2023-10-21 23:00:00+00:00,8,2032,Arkansas State,Sun Belt,324,Coastal Carolina,home,False,False,True,STATUS_FINAL,17.0,27.0,False,18228,Centennial Bank Stadium
2023,401531901,2023-10-28 21:00:00+00:00,9,2032,Arkansas State,Sun Belt,2433,UL Monroe,away,False,False,True,STATUS_FINAL,34.0,24.0,True,14006,Malone Stadium
2023,401531908,2023-11-04 19:00:00+00:00,10,2032,Arkansas State,Sun Belt,309,Louisiana,home,False,False,True,STATUS_FINAL,37.0,17.0,True,15881,Centennial Bank Stadium
2023,401531916,2023-11-11 22:00:00+00:00,11,2032,Arkansas State,Sun Belt,6,South Alabama,away,False,False,True,STATUS_FINAL,14.0,21.0,False,15242,Hancock Whitney Stadium
2023,401531919,2023-11-18 20:00:00+00:00,12,2032,Arkansas State,Sun Belt,326,Texas State,home,False,False,True,STATUS_FINAL,77.0,31.0,True,16721,Centennial Bank Stadium
2023,401531924,2023-11-25 20:30:00+00:00,13,2032,Arkansas State,Sun Belt,276,Marshall,away,False,False,True,STATUS_FINAL,21.0,35.0,False,18673,Joan C. Edwards Stadium
2023,401520175,2023-09-02 23:00:00+00:00,1,349,Army,FBS Independents,2433,UL Monroe,away,False,False,True,STATUS_FINAL,13.0,17.0,False,18914,Malone Stadium
2023,401520185,2023-09-09 16:00:00+00:00,2,349,Army,FBS Independents,2169,Delaware State,home,False,False,True,STATUS_FINAL,57.0,0.0,True,25153,Michie Stadium
2023,401531396,2023-09-15 23:00:00+00:00,3,349,Army,FBS Independents,2636,UTSA,away,False,False,True,STATUS_FINAL,37.0,29.0,True,27138,Alamodome
2023,401520268,2023-09-23 16:00:00+00:00,4,349,Army,FBS Independents,183,Syracuse,away,False,False,True,STATUS_FINAL,16.0,29.0,False,37594,JMA Wireless Dome
2023,401520298,2023-10-07 16:00:00+00:00,6,349,Army,FBS Independents,103,Boston College,home,False,False,True,STATUS_FINAL,24.0,27.0,False,34017,Michie Stadium
2023,401520317,2023-10-14 19:30:00+00:00,7,349,Army,FBS Independents,2653,Troy,home,False,False,True,STATUS_FINAL,0.0,19.0,False,27829,Michie Stadium
2023,401520339,2023-10-21 23:30:00+00:00,8,349,Army,FBS Independents,99,LSU,away,False,False,True,STATUS_FINAL,0.0,62.0,False,101776,Tiger Stadium (LA)
2023,401520349,2023-10-28 16:00:00+00:00,9,349,Army,FBS Independents,113,Massachusetts,home,False,False,True,STATUS_FINAL,14.0,21.0,False,29625,Michie Stadium
2023,401520381,2023-11-11 17:00:00+00:00,11,349,Army,FBS Independents,107,Holy Cross,home,False,False,True,STATUS_FINAL,17.0,14.0,True,30602,Michie Stadium
2023,401520403,2023-11-18 17:00:00+00:00,12,349,Army,FBS Independents,324,Coastal Carolina,home,False,False,True,STATUS_FINAL,28.0,21.0,True,26867,Michie Stadium
2023,401520445,2023-12-09 20:00:00+00:00,15,349,Army,FBS Independents,2426,Navy,away,True,False,True,STATUS_FINAL,17.0,11.0,True,65878,Gillette Stadium
2023,401520151,2023-09-02 19:30:00+00:00,1,2,Auburn,SEC,113,Massachusetts,home,False,False,True,STATUS_FINAL,59.0,14.0,True,88043,Jordan-Hare Stadium
2023,401520186,2023-09-10 02:30:00+00:00,2,2,Auburn,SEC,25,California,away,False,False,True,STATUS_FINAL,14.0,10.0,True,44141,California Memorial Stadium
2023,401520221,2023-09-16 23:00:00+00:00,3,2,Auburn,SEC,2535,Samford,home,False,False,True,STATUS_FINAL,45.0,13.0,True,88043,Jordan-Hare Stadium
2023,401520270,2023-09-23 16:00:00+00:00,4,2,Auburn,SEC,245,Texas A&M,away,False,False,True,STATUS_FINAL,10.0,27.0,False,102530,Kyle Field
2023,401520280,2023-09-30 19:30:00+00:00,5,2,Auburn,SEC,61,Georgia,home,False,False,True,STATUS_FINAL,20.0,27.0,False,88043,Jordan-Hare Stadium
2023,401520319,2023-10-14 23:00:00+00:00,7,2,Auburn,SEC,99,LSU,away,False,False,True,STATUS_FINAL,18.0,48.0,False,102321,Tiger Stadium (LA)
2023,401520335,2023-10-21 23:00:00+00:00,8,2,Auburn,SEC,145,Ole Miss,home,False,False,True,STATUS_FINAL,21.0,28.0,False,63523,Jordan-Hare Stadium
2023,401520350,2023-10-28 19:30:00+00:00,9,2,Auburn,SEC,344,Mississippi State,home,False,False,True,STATUS_FINAL,27.0,13.0,True,88043,Jordan-Hare Stadium
2023,401520379,2023-11-04 20:00:00+00:00,10,2,Auburn,SEC,238,Vanderbilt,away,False,False,True,STATUS_FINAL,31.0,15.0,True,28500,FirstBank Stadium
2023,401520404,2023-11-18 21:00:00+00:00,12,2,Auburn,SEC,166,New Mexico State,home,False,False,True,STATUS_FINAL,10.0,31.0,False,88043,Jordan-Hare Stadium
2023,401520152,2023-09-03 02:15:00+00:00,1,252,BYU,Big 12,2534,Sam Houston,home,False,False,True,STATUS_FINAL,14.0,0.0,True,59006,LaVell Edwards Stadium
2023,401525828,2023-09-09 19:00:00+00:00,2,252,BYU,Big 12,253,Southern Utah,home,False,False,True,STATUS_FINAL,41.0,16.0,True,60834,LaVell Edwards Stadium
2023,401525847,2023-09-23 19:30:00+00:00,4,252,BYU,Big 12,2305,Kansas,away,False,False,True,STATUS_FINAL,27.0,38.0,False,47233,David Booth Kansas Memorial Stadium
2023,401525851,2023-09-30 02:15:00+00:00,5,252,BYU,Big 12,2132,Cincinnati,home,False,False,True,STATUS_FINAL,35.0,27.0,True,63834,LaVell Edwards Stadium
2023,401525865,2023-10-14 19:30:00+00:00,7,252,BYU,Big 12,2628,TCU,away,False,False,True,STATUS_FINAL,11.0,44.0,False,44599,Amon G. Carter Stadium
2023,401525867,2023-10-21 23:00:00+00:00,8,252,BYU,Big 12,2641,Texas Tech,home,False,False,True,STATUS_FINAL,27.0,14.0,True,63523,LaVell Edwards Stadium
2023,401525877,2023-10-28 19:30:00+00:00,9,252,BYU,Big 12,251,Texas,away,False,False,True,STATUS_FINAL,6.0,35.0,False,101670,DKR-Texas Memorial Stadium
2023,401525885,2023-11-04 23:00:00+00:00,10,252,BYU,Big 12,277,West Virginia,away,False,False,True,STATUS_FINAL,7.0,37.0,False,50266,Milan Puskar Stadium
2023,401525886,2023-11-12 03:15:00+00:00,11,252,BYU,Big 12,66,Iowa State,home,False,False,True,STATUS_FINAL,13.0,45.0,False,60754,LaVell Edwards Stadium
2023,401525893,2023-11-18 17:00:00+00:00,12,252,BYU,Big 12,201,Oklahoma,home,False,False,True,STATUS_FINAL,24.0,31.0,False,63714,LaVell Edwards Stadium
2023,401525905,2023-11-25 20:30:00+00:00,13,252,BYU,Big 12,197,Oklahoma State,away,False,False,True,STATUS_FINAL,34.0,40.0,False,53855,Boone Pickens Stadium
2023,401520159,2023-09-02 16:00:00+00:00,1,2050,Ball State,MAC,96,Kentucky,away,False,False,True,STATUS_FINAL,14.0,44.0,False,58286,Kroger Field
2023,401520191,2023-09-09 16:00:00+00:00,2,2050,Ball State,MAC,61,Georgia,away,False,False,True,STATUS_FINAL,3.0,45.0,False,92746,Sanford Stadium
2023,401532402,2023-09-16 18:00:00+00:00,3,2050,Ball State,MAC,282,Indiana State,home,False,False,True,STATUS_FINAL,45.0,7.0,True,15054,Scheumann Stadium
2023,401531871,2023-09-23 18:00:00+00:00,4,2050,Ball State,MAC,290,Georgia Southern,home,False,False,True,STATUS_FINAL,3.0,40.0,False,10118,Scheumann Stadium
2023,401532409,2023-09-30 19:30:00+00:00,5,2050,Ball State,MAC,2711,Western Michigan,away,False,False,True,STATUS_FINAL,24.0,42.0,False,21880,Waldo Stadium
2023,401532414,2023-10-07 19:30:00+00:00,6,2050,Ball State,MAC,2199,Eastern Michigan,away,False,False,True,STATUS_FINAL,10.0,24.0,False,18696,Rynearson Stadium
2023,401532419,2023-10-14 18:00:00+00:00,7,2050,Ball State,MAC,2649,Toledo,home,False,False,True,STATUS_FINAL,6.0,13.0,False,7673,Scheumann Stadium
2023,401532425,2023-10-21 19:30:00+00:00,8,2050,Ball State,MAC,2117,Central Michigan,home,False,False,True,STATUS_FINAL,24.0,17.0,True,15171,Scheumann Stadium
2023,401532435,2023-11-01 23:00:00+00:00,10,2050,Ball State,MAC,189,Bowling Green,away,False,False,True,STATUS_FINAL,21.0,24.0,False,6091,Doyt L. Perry Stadium
2023,401532437,2023-11-08 00:00:00+00:00,11,2050,Ball State,MAC,2459,Northern Illinois,away,False,False,True,STATUS_FINAL,20.0,17.0,True,6282,Huskie Stadium
2023,401532448,2023-11-18 19:00:00+00:00,12,2050,Ball State,MAC,2309,Kent State,home,False,False,True,STATUS_FINAL,34.0,3.0,True,8554,Scheumann Stadium
2023,401532454,2023-11-25 17:00:00+00:00,13,2050,Ball State,MAC,193,Miami (OH),home,False,False,True,STATUS_FINAL,15.0,17.0,False,8054,Scheumann Stadium
2023,401525817,2023-09-02 23:00:00+00:00,1,239,Baylor,Big 12,326,Texas State,home,False,False,True,STATUS_FINAL,31.0,42.0,False,44945,McLane Stadium
2023,401523999,2023-09-09 16:00:00+00:00,2,239,Baylor,Big 12,254,Utah,home,False,False,True,STATUS_FINAL,13.0,20.0,False,43732,McLane Stadium
2023,401525834,2023-09-16 16:00:00+00:00,3,239,Baylor,Big 12,2341,Long Island University,home,False,False,True,STATUS_FINAL,30.0,7.0,True,43732,McLane Stadium
2023,401525844,2023-09-23 23:30:00+00:00,4,239,Baylor,Big 12,251,Texas,home,False,False,True,STATUS_FINAL,6.0,38.0,False,49165,McLane Stadium
2023,401525856,2023-09-30 19:30:00+00:00,5,239,Baylor,Big 12,2116,UCF,away,False,False,True,STATUS_FINAL,36.0,35.0,True,44005,Acrisure Bounce House
2023,401525858,2023-10-08 00:00:00+00:00,6,239,Baylor,Big 12,2641,Texas Tech,home,False,False,True,STATUS_FINAL,14.0,39.0,False,44620,McLane Stadium
2023,401525868,2023-10-21 16:00:00+00:00,8,239,Baylor,Big 12,2132,Cincinnati,away,False,False,True,STATUS_FINAL,32.0,29.0,True,38193,Nippert Stadium
2023,401525873,2023-10-28 19:30:00+00:00,9,239,Baylor,Big 12,66,Iowa State,home,False,False,True,STATUS_FINAL,18.0,30.0,False,43528,McLane Stadium
2023,401525880,2023-11-04 19:30:00+00:00,10,239,Baylor,Big 12,248,Houston,home,False,False,True,STATUS_FINAL,24.0,25.0,False,41180,McLane Stadium
2023,401525889,2023-11-11 20:00:00+00:00,11,239,Baylor,Big 12,2306,Kansas State,away,False,False,True,STATUS_FINAL,25.0,59.0,False,51790,Bill Snyder Family Stadium
2023,401525897,2023-11-18 20:30:00+00:00,12,239,Baylor,Big 12,2628,TCU,away,False,False,True,STATUS_FINAL,17.0,42.0,False,42621,Amon G. Carter Stadium
2023,401525902,2023-11-26 00:00:00+00:00,13,239,Baylor,Big 12,277,West Virginia,home,False,False,True,STATUS_FINAL,31.0,34.0,False,36200,McLane Stadium
2023,401523997,2023-09-02 19:30:00+00:00,1,68,Boise State,Mountain West,264,Washington,away,False,False,True,STATUS_FINAL,19.0,56.0,False,67475,Husky Stadium
2023,401525827,2023-09-09 23:00:00+00:00,2,68,Boise State,Mountain West,2116,UCF,home,False,False,True,STATUS_FINAL,16.0,18.0,False,36447,Albertsons Stadium
2023,401532582,2023-09-16 16:00:00+00:00,3,68,Boise State,Mountain West,155,North Dakota,home,False,False,True,STATUS_FINAL,42.0,18.0,True,35610,Albertsons Stadium
